rating,genre,runtime_in_minutes,tomatometer_status,tomatometer_rating,tomatometer_count,audience_rating
NR,"Action & Adventure, Art House & International, Classics, Drama, Kids & Family",136,Fresh,100,25,76
R,Comedy,108,Rotten,41,54,25
R,"Drama, Science Fiction & Fantasy, Special Interest, Romance",126,Certified Fresh,94,270,82
PG,"Comedy, Drama",95,Rotten,14,22,43
NR,"Documentary, Musical & Performing Arts, Special Interest",85,Fresh,96,28,82
PG,"Art House & International, Comedy, Drama, Special Interest",104,Fresh,67,89,37
G,"Comedy, Kids & Family",100,Rotten,41,142,39
G,"Action & Adventure, Comedy, Kids & Family",93,Rotten,40,5,37
G,"Action & Adventure, Comedy, Kids & Family",105,Fresh,60,10,57
PG,"Documentary, Musical & Performing Arts",90,Rotten,30,10,65
G,"Action & Adventure, Comedy, Kids & Family",88,Fresh,80,5,53
G,"Animation, Kids & Family, Science Fiction & Fantasy",93,Certified Fresh,84,55,76
G,"Action & Adventure, Classics, Comedy, Kids & Family, Science Fiction & Fantasy",92,Rotten,17,6,27
NR,"Action & Adventure, Art House & International, Science Fiction & Fantasy",91,Rotten,57,7,55
PG-13,"Action & Adventure, Science Fiction & Fantasy",99,Rotten,57,117,48
NR,Drama,120,Fresh,71,14,49
NR,"Art House & International, Comedy, Drama",90,Fresh,67,12,67
NR,"Classics, Comedy, Science Fiction & Fantasy, Romance",93,Fresh,100,19,83
PG,"Action & Adventure, Comedy",105,Rotten,40,95,65
R,"Horror, Mystery & Suspense",98,Rotten,46,26,31
NR,"Classics, Comedy, Musical & Performing Arts, Romance",114,Fresh,60,5,74
PG-13,"Drama, Romance",96,Rotten,17,69,61
PG-13,"Drama, Mystery & Suspense",126,Rotten,47,232,38
R,"Drama, Horror",127,Certified Fresh,89,353,66
NR,"Documentary, Special Interest",80,Fresh,88,16,72
NR,"Art House & International, Comedy, Drama",87,Fresh,84,25,33
PG-13,"Action & Adventure, Art House & International, Classics, Drama",122,Certified Fresh,95,205,87
R,"Action & Adventure, Mystery & Suspense",96,Rotten,0,6,37
NR,Documentary,39,Fresh,100,10,
NR,"Documentary, Television, Sports & Fitness",60,Fresh,60,5,57
PG-13,"Comedy, Drama, Romance",127,Rotten,41,165,59
PG-13,Comedy,96,Rotten,40,10,46
R,Drama,105,Rotten,53,72,61
PG,"Classics, Drama, Romance",90,Fresh,75,16,64
R,Comedy,90,Rotten,9,11,36
PG,"Animation, Comedy, Kids & Family, Special Interest",76,Rotten,29,78,36
NR,"Documentary, Special Interest",92,Fresh,63,19,63
NR,"Documentary, Special Interest",82,Fresh,77,31,81
NR,"Art House & International, Comedy, Science Fiction & Fantasy, Gay & Lesbian",75,Rotten,38,13,50
PG-13,"Comedy, Drama, Musical & Performing Arts",101,Rotten,50,6,55
R,Drama,95,Rotten,5,22,36
PG,"Action & Adventure, Drama, Mystery & Suspense",111,Fresh,60,5,57
NR,Western,88,Rotten,57,7,18
PG-13,Action & Adventure,135,Rotten,46,164,64
R,"Action & Adventure, Horror, Science Fiction & Fantasy",96,Fresh,76,25,72
R,"Action & Adventure, Art House & International, Drama",131,Fresh,84,32,84
PG,Drama,127,Certified Fresh,93,304,93
R,"Action & Adventure, Drama, Horror, Mystery & Suspense",90,Fresh,83,12,51
PG-13,Drama,83,Rotten,42,12,35
R,Drama,97,Fresh,65,52,60
PG-13,"Comedy, Mystery & Suspense",99,Rotten,33,6,70
R,"Art House & International, Drama, Horror",85,Rotten,40,132,67
NR,Drama,143,Fresh,94,17,96
NR,"Action & Adventure, Classics, Drama",147,Rotten,25,8,60
PG,"Comedy, Mystery & Suspense",94,Fresh,72,29,68
R,"Drama, Romance",105,Fresh,73,45,77
PG-13,"Drama, Mystery & Suspense",115,Rotten,31,133,50
NR,Drama,90,Certified Fresh,92,104,
NR,"Documentary, Special Interest",91,Fresh,100,8,74
R,"Action & Adventure, Comedy, Drama",85,Rotten,20,30,49
R,"Action & Adventure, Art House & International, Science Fiction & Fantasy",110,Certified Fresh,83,208,42
R,"Classics, Drama, Western",105,Fresh,96,26,86
R,"Action & Adventure, Art House & International, Drama, Science Fiction & Fantasy",112,Rotten,59,213,36
PG-13,Comedy,86,Rotten,19,16,37
G,"Comedy, Drama, Musical & Performing Arts",98,Fresh,63,19,74
G,"Comedy, Kids & Family, Musical & Performing Arts",120,Fresh,82,22,72
NR,"Classics, Drama, Mystery & Suspense",96,Fresh,95,19,77
G,"Classics, Comedy, Musical & Performing Arts, Romance",110,Fresh,81,16,83
PG-13,"Comedy, Science Fiction & Fantasy",99,Rotten,29,14,59
PG,"Drama, Musical & Performing Arts, Romance",97,Fresh,75,8,64
R,Drama,109,Certified Fresh,81,91,62
R,Drama,126,Rotten,45,40,74
R,"Action & Adventure, Science Fiction & Fantasy",120,Fresh,69,35,79
R,"Action & Adventure, Science Fiction & Fantasy",90,Rotten,0,23,23
R,"Action & Adventure, Science Fiction & Fantasy, Television",99,Rotten,5,20,28
R,"Action & Adventure, Science Fiction & Fantasy",85,Rotten,11,54,38
PG-13,"Documentary, Sports & Fitness",91,Rotten,43,14,74
R,Drama,120,Certified Fresh,88,58,83
R,"Comedy, Romance",90,Fresh,83,6,23
PG-13,Documentary,100,Rotten,4,28,80
R,"Drama, Horror, Mystery & Suspense",95,Rotten,52,141,58
R,Horror,90,Rotten,12,67,40
R,Horror,86,Rotten,0,7,20
PG,"Documentary, Kids & Family",103,Fresh,60,10,79
G,"Action & Adventure, Art House & International, Drama",109,Certified Fresh,89,53,91
NR,Drama,129,Fresh,95,22,73
PG-13,"Documentary, Musical & Performing Arts, Special Interest",88,Rotten,58,38,67
NR,"Art House & International, Drama, Musical & Performing Arts, Romance",125,Fresh,80,25,90
NR,"Drama, Romance",88,Fresh,97,35,89
PG-13,"Action & Adventure, Drama, Science Fiction & Fantasy",113,Rotten,42,194,51
PG,"Classics, Comedy, Drama",92,Certified Fresh,98,49,90
NR,"Documentary, Drama",98,Fresh,90,10,73
R,"Comedy, Drama",113,Fresh,66,105,70
R,"Action & Adventure, Drama, Mystery & Suspense",96,Certified Fresh,87,213,76
R,"Action & Adventure, Comedy, Romance",100,Rotten,49,134,49
R,"Art House & International, Comedy",110,Rotten,32,34,17
NR,"Comedy, Romance",90,Rotten,11,9,19
NR,"Documentary, Musical & Performing Arts",101,Fresh,66,38,72
PG-13,"Comedy, Romance",120,Fresh,68,183,62
PG-13,Drama,98,Fresh,60,213,60
PG-13,Documentary,80,Certified Fresh,96,117,76
R,"Drama, Horror, Mystery & Suspense",84,Rotten,21,97,52
PG,"Comedy, Science Fiction & Fantasy",109,Fresh,60,198,65
NR,"Documentary, Drama",80,Fresh,81,16,71
R,"Action & Adventure, Mystery & Suspense",92,Rotten,15,102,57
R,Action & Adventure,96,Rotten,9,125,40
PG-13,"Animation, Kids & Family, Science Fiction & Fantasy, Special Interest, Television",77,Fresh,69,16,65
R,Action & Adventure,86,Fresh,66,117,57
NR,"Documentary, Special Interest",112,Certified Fresh,85,46,67
PG,"Comedy, Kids & Family, Science Fiction & Fantasy",95,Rotten,33,49,71
R,"Drama, Mystery & Suspense",140,Rotten,52,25,59
NR,Mystery & Suspense,125,Fresh,72,81,31
NR,Drama,128,Fresh,81,26,81
R,"Comedy, Drama, Gay & Lesbian",88,Rotten,14,7,30
NR,"Art House & International, Drama, Special Interest",98,Rotten,44,18,35
PG,"Action & Adventure, Comedy, Kids & Family, Mystery & Suspense",118,Certified Fresh,77,137,76
NR,"Classics, Comedy, Drama, Romance",96,Fresh,100,23,90
NR,"Classics, Comedy, Musical & Performing Arts, Romance",100,Fresh,100,25,86
NR,Comedy,104,Rotten,50,28,24
NR,Horror,95,Rotten,20,15,65
R,"Action & Adventure, Horror, Science Fiction & Fantasy",112,Rotten,28,116,27
R,"Action & Adventure, Horror, Science Fiction & Fantasy",91,Rotten,20,5,16
R,Drama,114,Fresh,65,23,64
PG-13,Comedy,112,Rotten,46,134,49
PG-13,"Action & Adventure, Comedy",116,Rotten,29,161,27
R,Comedy,92,Rotten,17,6,70
R,Comedy,90,Fresh,88,24,81
NR,"Comedy, Documentary, Special Interest, Television",81,Fresh,67,6,57
R,"Drama, Mystery & Suspense",126,Fresh,68,182,48
PG-13,"Action & Adventure, Comedy, Mystery & Suspense",89,Rotten,11,75,26
R,"Drama, Mystery & Suspense",93,Rotten,43,7,27
PG,Comedy,120,Rotten,12,50,24
NR,"Drama, Science Fiction & Fantasy, Special Interest",115,Certified Fresh,91,149,72
R,"Art House & International, Drama, Science Fiction & Fantasy, Special Interest",126,Fresh,82,22,89
R,Drama,89,Rotten,52,90,33
R,"Art House & International, Comedy, Drama, Romance",114,Rotten,45,82,47
G,"Action & Adventure, Western",111,Fresh,93,15,80
NR,"Documentary, Special Interest",99,Fresh,86,14,
NR,Drama,112,Fresh,88,8,82
PG,"Action & Adventure, Animation, Comedy, Kids & Family, Science Fiction & Fantasy",93,Rotten,50,131,64
PG-13,Comedy,,Rotten,33,134,45
PG,"Comedy, Kids & Family",103,Fresh,65,54,80
PG,"Comedy, Kids & Family",120,Rotten,32,53,61
PG,"Comedy, Kids & Family",102,Rotten,29,24,27
R,"Drama, Romance",97,Rotten,50,116,67
PG-13,"Comedy, Romance",94,Rotten,31,36,33
NR,"Classics, Drama",150,Fresh,89,9,92
R,"Action & Adventure, Drama",105,Rotten,23,57,47
PG,"Animation, Kids & Family, Musical & Performing Arts",76,Rotten,53,128,29
R,Drama,132,Rotten,55,22,78
PG-13,Drama,113,Rotten,45,11,81
R,"Comedy, Drama",97,Rotten,5,20,26
NR,"Documentary, Musical & Performing Arts",137,Certified Fresh,98,45,
R,"Action & Adventure, Drama, Mystery & Suspense",100,Rotten,42,113,61
R,"Art House & International, Comedy, Drama, Mystery & Suspense",102,Rotten,44,18,50
R,"Action & Adventure, Comedy, Drama",100,Rotten,0,7,35
G,"Action & Adventure, Kids & Family",88,Rotten,53,17,44
G,"Action & Adventure, Kids & Family",85,Fresh,87,30,71
NR,"Classics, Horror, Mystery & Suspense",87,Fresh,78,9,65
PG,"Action & Adventure, Classics, Western",83,Fresh,86,7,74
NR,Documentary,93,Fresh,100,10,82
PG-13,"Drama, Musical & Performing Arts",94,Rotten,21,116,71
PG-13,"Comedy, Drama, Musical & Performing Arts",111,Rotten,10,21,53
PG,"Action & Adventure, Comedy, Kids & Family, Science Fiction & Fantasy",89,Rotten,40,20,24
PG,"Action & Adventure, Comedy, Kids & Family, Science Fiction & Fantasy",101,Fresh,75,32,54
PG,"Action & Adventure, Comedy, Kids & Family, Science Fiction & Fantasy",75,Rotten,25,8,27
PG-13,Drama,122,Fresh,68,85,57
R,Drama,109,Rotten,36,11,69
R,Drama,87,Fresh,75,55,44
PG-13,"Comedy, Romance",95,Fresh,63,32,35
R,"Classics, Drama, Mystery & Suspense",103,Fresh,95,19,68
PG,"Comedy, Drama, Musical & Performing Arts",122,Fresh,93,14,64
PG,"Documentary, Special Interest",82,Fresh,80,5,93
R,Drama,113,Rotten,40,5,47
PG,"Animation, Comedy, Kids & Family",86,Rotten,11,64,35
PG,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",136,Rotten,26,62,76
NR,"Drama, Romance",90,Rotten,20,5,25
PG-13,"Documentary, Special Interest, Sports & Fitness",171,Certified Fresh,98,57,93
PG,"Drama, Sports & Fitness",116,Certified Fresh,89,44,88
PG,"Comedy, Drama, Kids & Family",91,Rotten,26,98,55
PG,"Comedy, Kids & Family",94,Rotten,25,136,53
PG-13,"Comedy, Drama",114,Rotten,26,34,72
PG-13,"Comedy, Drama, Romance",92,Rotten,23,13,27
PG-13,"Comedy, Drama",99,Certified Fresh,75,173,55
PG,"Comedy, Drama",78,Fresh,89,9,35
R,"Action & Adventure, Comedy, Mystery & Suspense",107,Fresh,71,14,77
NR,"Action & Adventure, Drama, Television",100,Fresh,80,5,88
R,"Drama, Mystery & Suspense",123,Rotten,40,122,49
R,Comedy,106,Fresh,69,220,70
R,Comedy,108,Rotten,34,154,47
PG,Comedy,92,Rotten,9,22,39
NR,Horror,90,Rotten,50,12,9
R,"Classics, Horror, Mystery & Suspense, Science Fiction & Fantasy",98,Fresh,67,9,52
PG,"Classics, Horror, Mystery & Suspense",76,Fresh,67,6,67
NR,"Classics, Horror",82,Fresh,89,36,80
R,"Action & Adventure, Art House & International, Drama",137,Certified Fresh,75,40,65
NR,"Classics, Drama, Western",114,Fresh,90,10,75
PG-13,"Drama, Western, Romance",168,Fresh,74,57,72
R,"Drama, Horror, Mystery & Suspense",90,Rotten,33,6,25
NR,"Classics, Comedy",93,Fresh,94,16,76
G,"Action & Adventure, Animation, Kids & Family",86,Certified Fresh,79,132,73
PG-13,"Classics, Comedy, Drama",103,Fresh,100,11,74
NR,Mystery & Suspense,80,Rotten,20,5,40
R,Horror,94,Fresh,61,108,53
R,Horror,94,Rotten,44,112,39
R,"Horror, Mystery & Suspense",88,Fresh,67,6,19
R,Drama,83,Fresh,67,6,56
R,"Action & Adventure, Drama, Western",135,Fresh,71,210,74
NR,Drama,103,Rotten,18,17,70
PG-13,"Comedy, Science Fiction & Fantasy",101,Rotten,22,83,59
R,"Action & Adventure, Comedy, Drama",121,Certified Fresh,91,203,89
PG-13,"Action & Adventure, Comedy",87,Rotten,39,117,64
PG-13,"Action & Adventure, Comedy",89,Rotten,57,30,63
R,Drama,120,Rotten,43,40,57
PG,"Action & Adventure, Comedy",84,Rotten,0,16,40
R,Comedy,100,Fresh,63,207,56
R,Comedy,93,Rotten,13,105,26
R,"Drama, Horror",109,Rotten,41,27,31
R,"Action & Adventure, Mystery & Suspense",97,Rotten,57,169,33
R,"Comedy, Drama, Romance",95,Rotten,22,9,54
PG,"Action & Adventure, Comedy, Kids & Family",100,Rotten,46,121,55
R,Drama,123,Certified Fresh,75,187,86
R,"Comedy, Drama",110,Fresh,71,14,50
PG-13,Drama,121,Certified Fresh,91,193,94
PG,"Animation, Comedy, Kids & Family",91,Rotten,44,144,72
PG,Animation,89,Rotten,56,106,64
PG,"Animation, Comedy, Kids & Family",97,Fresh,62,115,48
R,Comedy,95,Rotten,33,6,22
NR,Drama,108,Certified Fresh,88,97,70
NR,"Action & Adventure, Classics, Drama, Western",100,Fresh,86,7,49
NR,"Art House & International, Classics, Drama, Horror",89,Fresh,90,20,86
PG-13,Drama,115,Certified Fresh,80,193,84
PG-13,"Drama, Mystery & Suspense",97,Rotten,59,32,61
PG-13,"Comedy, Horror, Science Fiction & Fantasy",88,Rotten,9,11,42
PG-13,"Horror, Mystery & Suspense",101,Rotten,12,65,41
PG-13,Comedy,97,Rotten,43,123,50
NR,"Classics, Drama, Horror",88,Fresh,62,13,70
NR,"Horror, Mystery & Suspense",94,Rotten,25,8,64
R,Horror,88,Rotten,20,83,65
NR,"Drama, Musical & Performing Arts, Romance",112,Rotten,57,7,48
PG-13,Drama,109,Rotten,56,9,69
PG-13,Drama,97,Rotten,10,102,73
PG,"Drama, Horror, Television, Romance",97,Rotten,43,7,70
NR,"Horror, Science Fiction & Fantasy",67,Rotten,56,9,29
R,"Art House & International, Horror, Mystery & Suspense",93,Fresh,62,13,50
PG-13,"Action & Adventure, Art House & International, Drama",119,Certified Fresh,88,172,82
R,"Art House & International, Comedy, Drama",104,Rotten,41,49,82
NR,"Classics, Horror",71,Rotten,55,11,48
R,"Drama, Mystery & Suspense",102,Fresh,96,26,79
NR,Drama,125,Fresh,83,29,62
R,Drama,126,Certified Fresh,74,182,83
R,"Horror, Mystery & Suspense",113,Rotten,26,156,42
R,"Comedy, Drama",85,Fresh,62,39,77
NR,"Classics, Drama, Mystery & Suspense",88,Rotten,50,6,53
PG,"Action & Adventure, Drama, Mystery & Suspense, Romance",111,Fresh,67,6,29
R,Horror,91,Rotten,56,9,35
NR,Horror,90,Rotten,55,11,81
R,"Comedy, Musical & Performing Arts",100,Fresh,93,28,82
R,Comedy,94,Rotten,21,14,66
R,Comedy,94,Rotten,0,9,68
PG,"Classics, Horror",101,Fresh,85,13,58
NR,"Classics, Comedy, Romance",110,Fresh,64,11,71
NR,"Comedy, Mystery & Suspense",107,Certified Fresh,95,42,73
PG,Comedy,109,Rotten,14,21,55
PG,"Comedy, Drama, Romance",102,Rotten,37,19,47
NR,Science Fiction & Fantasy,,Rotten,20,5,33
PG-13,"Comedy, Drama, Romance",121,Rotten,32,149,25
NR,"Classics, Drama, Kids & Family",118,Certified Fresh,91,43,81
R,Comedy,94,Rotten,26,57,79
NR,"Art House & International, Drama",124,Certified Fresh,79,43,67
R,"Art House & International, Drama",100,Fresh,66,106,55
NR,"Action & Adventure, Science Fiction & Fantasy",,Rotten,18,17,16
NR,Animation,,Rotten,50,6,62
PG-13,Drama,91,Fresh,65,78,51
R,"Comedy, Drama, Romance",124,Rotten,49,49,67
PG-13,"Comedy, Musical & Performing Arts",104,Rotten,0,6,67
PG,"Comedy, Drama, Kids & Family, Science Fiction & Fantasy",105,Rotten,51,135,56
G,"Action & Adventure, Classics, Drama, Western",180,Fresh,86,21,74
PG-13,Comedy,115,Rotten,40,30,61
R,"Comedy, Romance",110,Rotten,46,153,47
PG-13,"Documentary, Faith & Spirituality, Sports & Fitness",93,Fresh,72,25,46
PG-13,"Comedy, Drama",102,Rotten,27,95,64
NR,"Documentary, Special Interest",107,Fresh,100,10,94
PG,"Comedy, Kids & Family",83,Rotten,59,74,47
NR,"Documentary, Special Interest, Television",85,Fresh,92,12,85
NR,"Documentary, Special Interest",94,Fresh,60,20,52
PG-13,"Comedy, Drama, Romance",115,Rotten,42,149,77
R,Comedy,110,Rotten,37,112,42
PG-13,"Comedy, Drama",117,Fresh,61,33,63
NR,"Documentary, Special Interest",96,Fresh,77,39,91
G,"Classics, Comedy, Drama, Romance",96,Fresh,84,25,78
NR,"Classics, Comedy",118,Fresh,64,14,64
NR,"Comedy, Drama, Mystery & Suspense",81,Rotten,23,13,42
NR,Documentary,64,Fresh,100,7,50
G,"Classics, Comedy, Drama, Romance",124,Fresh,100,8,88
NR,"Classics, Comedy, Drama, Musical & Performing Arts",121,Fresh,92,12,82
NR,"Documentary, Special Interest",109,Certified Fresh,97,78,83
R,"Comedy, Science Fiction & Fantasy",102,Rotten,46,91,39
PG,"Animation, Kids & Family, Science Fiction & Fantasy",98,Certified Fresh,99,208,91
PG,"Action & Adventure, Animation, Kids & Family, Science Fiction & Fantasy",105,Certified Fresh,92,180,89
PG,"Action & Adventure, Animation, Kids & Family",110,Certified Fresh,91,248,87
PG,"Action & Adventure, Comedy, Science Fiction & Fantasy, Romance",101,Rotten,15,48,38
NR,"Documentary, Special Interest",78,Fresh,97,29,84
PG,"Art House & International, Drama, Romance",143,Certified Fresh,94,63,82
R,Horror,91,Fresh,70,33,57
R,"Art House & International, Horror",91,Rotten,27,11,15
PG-13,"Art House & International, Comedy, Horror",84,Rotten,17,12,16
R,Horror,92,Rotten,20,5,19
G,"Documentary, Drama",44,Fresh,87,39,86
R,"Action & Adventure, Comedy",95,Rotten,26,34,57
PG,Comedy,110,Rotten,56,41,79
R,"Documentary, Special Interest",135,Fresh,61,44,69
PG,"Kids & Family, Mystery & Suspense",126,Certified Fresh,93,223,78
PG-13,"Action & Adventure, Science Fiction & Fantasy",138,Fresh,62,233,29
NR,"Art House & International, Drama",110,Certified Fresh,81,67,77
R,Horror,90,Rotten,50,94,25
PG-13,Documentary,140,Certified Fresh,91,113,81
R,"Drama, Mystery & Suspense",106,Rotten,42,154,49
R,"Comedy, Drama",99,Rotten,59,29,89
R,"Horror, Science Fiction & Fantasy",81,Rotten,56,9,41
R,"Comedy, Drama",96,Fresh,60,20,59
NR,Documentary,70,Fresh,88,8,
NR,"Classics, Drama",123,Fresh,60,5,71
R,"Comedy, Drama",94,Certified Fresh,79,137,51
R,"Art House & International, Drama, Special Interest",92,Certified Fresh,90,127,83
NR,Drama,109,Fresh,63,38,54
NR,"Art House & International, Comedy, Drama",109,Rotten,54,46,49
PG,"Action & Adventure, Mystery & Suspense",135,Certified Fresh,89,70,88
NR,"Action & Adventure, Comedy",101,Certified Fresh,96,193,91
NR,Drama,85,Fresh,96,23,58
R,"Action & Adventure, Drama, Mystery & Suspense",120,Rotten,36,106,70
NR,Comedy,88,Rotten,36,14,61
R,"Art House & International, Drama",90,Fresh,88,16,78
NR,Drama,146,Rotten,25,8,30
PG-13,"Classics, Comedy, Drama",150,Fresh,69,29,81
R,Horror,87,Fresh,92,26,73
NR,"Classics, Horror, Mystery & Suspense",150,Fresh,81,27,85
R,Drama,116,Certified Fresh,82,158,83
NR,"Drama, Romance",134,Certified Fresh,98,43,93
R,"Action & Adventure, Comedy",112,Rotten,13,16,36
NR,"Art House & International, Drama, Romance",88,Fresh,86,7,78
PG-13,"Documentary, Special Interest",93,Fresh,88,16,
R,"Comedy, Drama",95,Rotten,37,173,31
R,"Art House & International, Drama, Special Interest",120,Rotten,55,22,59
NR,"Documentary, Musical & Performing Arts",84,Fresh,92,26,87
R,"Comedy, Drama",99,Rotten,59,133,54
NR,"Documentary, Drama, Television",40,Fresh,80,5,85
R,Comedy,90,Rotten,56,9,38
NR,"Classics, Drama, Mystery & Suspense",90,Fresh,95,22,91
R,"Art House & International, Comedy, Documentary, Drama, Special Interest",99,Fresh,63,32,57
PG,"Documentary, Special Interest, Sports & Fitness",111,Fresh,61,23,59
NR,"Documentary, Special Interest",90,Certified Fresh,83,70,79
PG,Documentary,88,Fresh,85,13,61
NR,Documentary,94,Fresh,75,12,78
NR,"Art House & International, Documentary",90,Fresh,71,31,77
PG,Drama,95,Rotten,39,33,84
NR,"Documentary, Special Interest",90,Certified Fresh,96,53,83
NR,Drama,124,Rotten,17,6,18
NR,"Documentary, Special Interest",115,Fresh,86,29,83
PG-13,"Action & Adventure, Drama, Science Fiction & Fantasy",100,Fresh,68,213,68
R,"Art House & International, Drama",120,Certified Fresh,82,131,68
NR,Drama,102,Fresh,64,36,37
NR,"Mystery & Suspense, Science Fiction & Fantasy",114,Certified Fresh,90,68,75
NR,"Drama, Mystery & Suspense",104,Certified Fresh,93,56,61
NR,"Comedy, Romance",98,Fresh,80,5,72
